"Artist","Genres"
"AWOLNATION","modern alternative rock"
"AWOLNATION","modern rock"
"AWOLNATION","pop rock"
"AWOLNATION","rock"
"AWOLNATION","stomp pop"
"BeachHouse","art pop"
"BeachHouse","baltimore indie"
"BeachHouse","dream pop"
"BeachHouse","indie pop"
"BeachHouse","indie rock"
"BeachHouse","modern dream pop"
"LudwigvanBeethoven","classical"
"LudwigvanBeethoven","classical era"
"LudwigvanBeethoven","early romantic era"
"LudwigvanBeethoven","german romanticism"
"FouKi","hip hop quebecois"
"FouKi","indie quebecois"
"Periphery","djent"
"Periphery","melodic metalcore"
"Periphery","progressive metal"
"Periphery","progressive metalcore"
"bbno$","canadian hip hop"
"bbno$","dark trap"
"bbno$","meme rap"
"bbno$","pop rap"
"bbno$","vapor trap"
"Coldcut","big beat"
"Coldcut","ninja"
"Coldcut","trip hop"
"Coldcut","turntablism"
"SLACKCiRCUS","Unknown"
"Jamiexx","electronica"
"Jamiexx","future garage"
"Jamiexx","new rave"
"Magnificence","big room"
"Magnificence","edm"
"Magnificence","electro house"
"Magnificence","progressive electro house"
"Magnificence","sky room"
"MEDUZA","dance pop"
"MEDUZA","edm"
"MEDUZA","pop dance"
"MEDUZA","pop house"
"MEDUZA","tropical house"
"Technotronic","eurodance"
"Technotronic","europop"
"Technotronic","hip house"
"Technotronic","new beat"
"Gaullin","edm"
"Gaullin","lithuanian edm"
"Gaullin","lithuanian electronic"
"Gaullin","pop dance"
"Gaullin","tropical house"
"Basshunter","bubblegum dance"
"Basshunter","dance pop"
"Basshunter","eurodance"
"Basshunter","europop"
"JohnMurphy","epicore"
"JohnMurphy","scorecore"
"JohnMurphy","soundtrack"
"SamFeldt","dance pop"
"SamFeldt","edm"
"SamFeldt","electro house"
"SamFeldt","pop"
"SamFeldt","pop dance"
"SamFeldt","pop edm"
"SamFeldt","tropical house"
"OliverHeldens","dance pop"
"OliverHeldens","edm"
"OliverHeldens","electro house"
"OliverHeldens","future house"
"OliverHeldens","house"
"OliverHeldens","pop dance"
"OliverHeldens","progressive electro house"
"OliverHeldens","progressive house"
"OliverHeldens","tropical house"
"PurpleDiscoMachine","deep house"
"PurpleDiscoMachine","disco house"
"PurpleDiscoMachine","house"
"PurpleDiscoMachine","tropical house"
"Camo&Krooked","Unknown"
"TobyGreen","electro house"
"Dwin","lithuanian edm"
"Dwin","lithuanian electronic"
"DukeDumont","dance pop"
"DukeDumont","destroy techno"
"DukeDumont","disco house"
"DukeDumont","edm"
"DukeDumont","electro house"
"DukeDumont","house"
"DukeDumont","pop dance"
"DukeDumont","progressive house"
"DukeDumont","tropical house"
"DukeDumont","uk dance"
"AC/DC","australian rock"
"AC/DC","hard rock"
"AC/DC","rock"
"ThomYorke","art pop"
"ThomYorke","electronica"
"ThomYorke","glitch pop"
"ThomYorke","indie rock"
"ThomYorke","oxford indie"
"BobSinclar","dance pop"
"BobSinclar","disco house"
"BobSinclar","edm"
"BobSinclar","electro house"
"BobSinclar","filter house"
"BobSinclar","vocal house"
"ClaudeDebussy","classical"
"ClaudeDebussy","impressionism"
"ClaudeDebussy","post-romantic era"
"JACKBOYS","rap"
"JACKBOYS","trap"
"Moguai","edm"
"Moguai","electro house"
"Moguai","german techno"
"Moguai","house"
"Moguai","pop dance"
"Moguai","progressive electro house"
"Moguai","progressive house"
"MUZZ","brostep"
"MUZZ","chillstep"
"MUZZ","complextro"
"MUZZ","edm"
"MUZZ","electro house"
"MUZZ","gaming edm"
"UmmetOzcan","big room"
"UmmetOzcan","edm"
"UmmetOzcan","electro house"
"UmmetOzcan","pop dance"
"UmmetOzcan","progressive electro house"
"UmmetOzcan","progressive house"
"EzraCollective","british jazz"
"EzraCollective","indie jazz"
"EzraCollective","indie soul"
"EzraCollective","uk contemporary jazz"
"Dr.Alban","bubblegum dance"
"Dr.Alban","eurodance"
"Dr.Alban","europop"
"Dr.Alban","hip house"
"GaëlFaye","Unknown"
"FriendWithin","deep groove house"
"FriendWithin","deep house"
"FriendWithin","disco house"
"FriendWithin","house"
"FluxNatura","Unknown"
"VINAI","dance pop"
"VINAI","edm"
"VINAI","electro house"
"VINAI","melbourne bounce international"
"VINAI","pop dance"
"VINAI","slap house"
"VINAI","tropical house"
"SirMix-A-Lot","gangster rap"
"SirMix-A-Lot","hip hop"
"SirMix-A-Lot","hip house"
"SirMix-A-Lot","old school hip hop"
"SirMix-A-Lot","rap"
"EARTHGANG","atl hip hop"
"EARTHGANG","hip hop"
"EARTHGANG","psychedelic hip hop"
"EARTHGANG","rap"
"EARTHGANG","underground hip hop"
"ChrisChristodoulou","indie game soundtrack"
"ChrisChristodoulou","japanese vgm"
"ChrisChristodoulou","video game music"
"JessieReyez","canadian contemporary r&b"
"JessieReyez","canadian pop"
"JessieReyez","dance pop"
"JessieReyez","pop"
"JessieReyez","post-teen pop"
"JessieReyez","r&b"
"Showtek","classic hardstyle"
"Showtek","edm"
"Showtek","electro house"
"Showtek","euphoric hardstyle"
"Showtek","pop dance"
"Showtek","progressive electro house"
"Showtek","progressive house"
"RaminDjawadi","german soundtrack"
"RaminDjawadi","scorecore"
"RaminDjawadi","soundtrack"
"RaminDjawadi","video game music"
"Deathpact","dark clubbing"
"BEK&Wallin","Unknown"
"JAXXDAFISHWORKS","bass house"
"Metrik","drum and bass"
"Metrik","jump up"
"Metrik","liquid funk"
"Phaxe","progressive psytrance"
"Phaxe","psychedelic trance"
"Alabama","country"
"Alabama","country road"
"Alabama","country rock"
"Shakedown","classic house"
"Shakedown","deep house"
"Shakedown","disco house"
"Shakedown","vocal house"
"RupertHolmes","soft rock"
"RupertHolmes","yacht rock"
"Maxx","bubblegum dance"
"Maxx","eurodance"
"Maxx","europop"
"Maxx","german techno"
"Maxx","hip house"
"CashmereCat","dance pop"
"CashmereCat","downtempo"
"CashmereCat","pop"
"CashmereCat","post-teen pop"
"CashmereCat","shiver pop"
"JohnDenver","adult standards"
"JohnDenver","classic country pop"
"JohnDenver","folk"
"JohnDenver","folk rock"
"JohnDenver","mellow gold"
"JohnDenver","soft rock"
"SimonPatterson","progressive house"
"SimonPatterson","progressive trance"
"SimonPatterson","progressive uplifting trance"
"SimonPatterson","trance"
"SimonPatterson","uplifting trance"
"FrankSinatra","adult standards"
"FrankSinatra","easy listening"
"FrankSinatra","lounge"
"MiracleOfSound","antiviral pop"
"MiracleOfSound","comic"
"MiracleOfSound","irish metal"
"MiracleOfSound","otacore"
"MiracleOfSound","scorecore"
"MiracleOfSound","video game music"
"TheMoodyBlues","album rock"
"TheMoodyBlues","art rock"
"TheMoodyBlues","british invasion"
"TheMoodyBlues","classic rock"
"TheMoodyBlues","country rock"
"TheMoodyBlues","flute rock"
"TheMoodyBlues","folk"
"TheMoodyBlues","folk rock"
"TheMoodyBlues","hard rock"
"TheMoodyBlues","mellow gold"
"TheMoodyBlues","progressive rock"
"TheMoodyBlues","psychedelic rock"
"TheMoodyBlues","rock"
"TheMoodyBlues","soft rock"
"TheMoodyBlues","symphonic rock"
"GioachinoRossini","classical"
"GioachinoRossini","italian opera"
"GioachinoRossini","italian romanticism"
"Zhonti","Unknown"
"Metric","alternative dance"
"Metric","canadian indie"
"Metric","canadian rock"
"Metric","dance-punk"
"Metric","electropop"
"Metric","indie pop"
"Metric","indie rock"
"Metric","indietronica"
"Metric","metropopolis"
"Metric","modern rock"
"Metric","neo-synthpop"
"Metric","new rave"
"Metric","shimmer pop"
"Afrojack","big room"
"Afrojack","dance pop"
"Afrojack","dutch house"
"Afrojack","edm"
"Afrojack","electro house"
"Afrojack","pop dance"
"Afrojack","progressive electro house"
"Afrojack","tropical house"
"HyroTheHero","nu-metalcore"
"HyroTheHero","rap rock"
"SMLE","future bass"
"SMLE","gaming edm"
"SMLE","pop edm"
"SMLE","vapor twitch"
"ProphetsOfRage","conscious hip hop"
"ProphetsOfRage","political hip hop"
"ProphetsOfRage","rap metal"
"ProphetsOfRage","rap rock"
"ProphetsOfRage","supergroup"
"ProjectOne","Unknown"
"Synapson","french indie pop"
"Synapson","french indietronica"
"Synapson","french synthpop"
"Synapson","new french touch"
"Synapson","tropical house"
"Disturbed","alternative metal"
"Disturbed","nu metal"
"Disturbed","rap metal"
"AronChupa","swedish pop"
"BroderJohn&Friman","norrlandsk hip hop"
"BroderJohn&Friman","swedish hip hop"
"FrancisPoulenc","classical"
"FrancisPoulenc","neoclassicism"
"Firebeatz","dutch edm"
"Firebeatz","dutch house"
"Firebeatz","edm"
"Firebeatz","electro house"
"Firebeatz","house"
"Firebeatz","pop dance"
"Firebeatz","pop edm"
"Firebeatz","progressive electro house"
"Firebeatz","progressive house"
"Mazde","future bass"
"Mazde","tropical house"
"Mazde","vapor soul"
"Mazde","vapor twitch"
"KVSH","brazilian edm"
"KVSH","trance brasileiro"
"Tobee","Unknown"
"WHIPPEDCREAM","canadian electronic"
"WHIPPEDCREAM","dark clubbing"
"WHIPPEDCREAM","electra"
"WHIPPEDCREAM","electronic trap"
"Rednex","bubblegum dance"
"Rednex","eurodance"
"Rednex","europop"
"Rednex","hip house"
"Rednex","swedish country"
"ALPHA9","brain waves"
"R-Cue","Unknown"
"Portugal.TheMan","indie rock"
"Portugal.TheMan","modern alternative rock"
"Portugal.TheMan","modern rock"
"Portugal.TheMan","rock"
"DemobHappy","brighton indie"
"DemobHappy","modern alternative rock"
"DemobHappy","modern rock"
"DemobHappy","newcastle indie"
"Dimatik","melbourne bounce international"
"Guts","bboy"
"Guts","electronica"
"Guts","nu jazz"
"Degiheugi","hip-hop experimental"
"Degiheugi","nu jazz"
"Dero","folk-pop"
"Dero","irish pop"
"Dero","pop"
"PYLOT","nightrun"
"PYLOT","synthwave"
"Jillionaire","Unknown"
"BigSean","detroit hip hop"
"BigSean","hip hop"
"BigSean","pop rap"
"BigSean","rap"
"BigSean","southern hip hop"
"BigSean","trap"
"IceCube","conscious hip hop"
"IceCube","g funk"
"IceCube","gangster rap"
"IceCube","hip hop"
"IceCube","rap"
"IceCube","west coast rap"
"JackBeats","bass house"
"JackBeats","fidget house"
"Case&Point","contemporary country"
"Case&Point","texas country"
"Aeroporto","Unknown"
"Balek","k-pop"
"IsyanTetick","Unknown"
"DalerMehndi","bhangra"
"DalerMehndi","desi pop"
"DalerMehndi","filmi"
"DalerMehndi","modern bollywood"
"DalerMehndi","sufi"
"Panic!AtTheDisco","baroque pop"
"Panic!AtTheDisco","emo"
"Panic!AtTheDisco","modern rock"
"MammalHands","contemporary jazz"
"MammalHands","indie jazz"
"MammalHands","modern jazz trio"
"FelixMendelssohn","classical"
"FelixMendelssohn","early romantic era"
"FelixMendelssohn","german romanticism"
"Echoteque","relaxative"
"DannyBrown","alternative hip hop"
"DannyBrown","detroit hip hop"
"DannyBrown","escape room"
"DannyBrown","hip hop"
"DannyBrown","rap"
"DannyBrown","underground hip hop"
"GiuseppeVerdi","classical"
"GiuseppeVerdi","italian opera"
"GiuseppeVerdi","italian romanticism"
"GiuseppeVerdi","late romantic era"
"SeanAngusWatson","Unknown"
"SEBASTIANPAUL","Unknown"
"MichaelBublé","adult standards"
"MichaelBublé","canadian pop"
"MichaelBublé","jazz pop"
"MichaelBublé","lounge"
"RobinVeela","norwegian pop"
"RobinVeela","russelater"
"ZacBrownBand","contemporary country"
"ZacBrownBand","country"
"ZacBrownBand","country road"
"ZacBrownBand","modern country rock"
"OscarPetersonTrio","adult standards"
"OscarPetersonTrio","bebop"
"OscarPetersonTrio","big band"
"OscarPetersonTrio","cool jazz"
"OscarPetersonTrio","jazz"
"OscarPetersonTrio","jazz trio"
"OscarPetersonTrio","soul jazz"
"OscarPetersonTrio","stride"
"OscarPetersonTrio","vocal jazz"
"Rotfront","balkan brass"
"Rotfront","german reggae"
"Rotfront","russian ska"
"Fakear","french indie pop"
"Fakear","french indietronica"
"Fakear","new french touch"
"Fakear","tropical house"
"ID","hollywood"
"ID","show tunes"
"Woodkid","chamber pop"
"TownshipRebellion","tech house"
"Refuzion","classic hardstyle"
"Refuzion","euphoric hardstyle"
"Refuzion","hardstyle"
"Dr.Dre","g funk"
"Dr.Dre","gangster rap"
"Dr.Dre","hip hop"
"Dr.Dre","rap"
"Dr.Dre","west coast rap"
"AstridS","alt z"
"AstridS","dance pop"
"AstridS","electropop"
"AstridS","indie cafe pop"
"AstridS","norwegian pop"
"AstridS","pop"
"AstridS","post-teen pop"
"AstridS","tropical house"
"AstridS","uk pop"
"HansZimmer","german soundtrack"
"HansZimmer","soundtrack"
"Dropgun","edm"
"Dropgun","electro house"
"Dropgun","pop dance"
"Dropgun","pop edm"
"Dropgun","progressive electro house"
"Dropgun","russian edm"
"Icarus","house"
"ArmandoYoung","Unknown"
"TheKooks","brighton indie"
"TheKooks","modern rock"
"TheKooks","rock"
"Rezonate","chillstep"
"Rezonate","electro house"
"Rezonate","gaming edm"
"Caballero&JeanJass","belgian hip hop"
"Caballero&JeanJass","french hip hop"
"Caballero&JeanJass","rap calme"
"Caballero&JeanJass","rap francais"
"ChromeSparks","chillwave"
"ChromeSparks","shimmer psych"
"ChromeSparks","vapor twitch"
"Krunk!","melbourne bounce international"
"Krunk!","sky room"
"Borgore","brostep"
"Borgore","classic dubstep"
"Borgore","dubstep"
"Borgore","edm"
"Borgore","electro house"
"Borgore","electronic trap"
"Major7","dance pop"
"Major7","edm"
"Major7","electro house"
"Major7","moombahton"
"Major7","pop"
"Major7","pop dance"
"Major7","pop rap"
"Major7","tropical house"
"RockingSon","Unknown"
"Estiva","pop dance"
"Estiva","progressive house"
"Estiva","progressive trance"
"Estiva","trance"
"Estiva","uplifting trance"
"ThePresets","alternative dance"
"ThePresets","australian dance"
"ThePresets","australian indie"
"ThePresets","dance-punk"
"ThePresets","electronica"
"ThePresets","electropop"
"ThePresets","indietronica"
"ThePresets","new rave"
"DeepPurple","album rock"
"DeepPurple","blues rock"
"DeepPurple","classic rock"
"DeepPurple","hard rock"
"DeepPurple","metal"
"DeepPurple","psychedelic rock"
"DeepPurple","rock"
"Nonsens","danish electronic"
"Nonsens","electro house"
"Nonsens","electronic trap"
"Nonsens","gaming edm"
"JamesBlake","indie soul"
"JamesBlake","uk alternative pop"
"MØ","Unknown"
"W&W","dance pop"
"W&W","hip hop"
"W&W","pittsburgh rap"
"W&W","pop rap"
"W&W","rap"
"W&W","southern hip hop"
"W&W","trap"
"Chocolate","bass house"
"Chocolate","deep groove house"
"Chocolate","disco house"
"Chocolate","dutch edm"
"Chocolate","edm"
"Chocolate","electro house"
"Chocolate","house"
"Chocolate","pop dance"
"Chocolate","progressive electro house"
"Chocolate","progressive house"
"Chocolate","vocal house"
"ICO","candy pop"
"ICO","dance pop"
"ICO","edm"
"ICO","electropop"
"ICO","metropopolis"
"ICO","pop"
"ICO","swedish electropop"
"ICO","swedish synthpop"
"LauraMarling","art pop"
"LauraMarling","british folk"
"LauraMarling","british singer-songwriter"
"LauraMarling","chamber pop"
"LauraMarling","indie folk"
"LauraMarling","indie pop"
"LauraMarling","new americana"
"LauraMarling","singer-songwriter"
"LauraMarling","stomp and holler"
"BryceVine","electropop"
"BryceVine","pop"
"BryceVine","pop rap"
"GorgonCity","deep groove house"
"GorgonCity","edm"
"GorgonCity","future garage"
"GorgonCity","house"
"GorgonCity","pop dance"
"GorgonCity","progressive house"
"GorgonCity","tropical house"
"GorgonCity","uk dance"
"InfectedMushroom","psychedelic trance"
"Necro","hardcore hip hop"
"Necro","horrorcore"
"B-complex","drum and bass"
"B-complex","liquid funk"
"B-complex","slovak electronic"
"CRX","modern hard rock"
"CRX","palm desert scene"
"CloudNone","electro house"
"CloudNone","future bass"
"CloudNone","gaming edm"
"BROHUG","bass house"
"BROHUG","edm"
"BROHUG","electro house"
"BROHUG","electronic trap"
"BROHUG","house"
"Me&MyToothbrush","houston rap"
"Me&MyToothbrush","pop"
"Me&MyToothbrush","pop rap"
"Me&MyToothbrush","trap queen"
"LoveRegenerator","house"
"SGLewis","alternative r&b"
"SGLewis","indie soul"
"SGLewis","uk dance"
"SGLewis","vapor soul"
"FoxStevenson","edm"
"FoxStevenson","electro house"
"LaCream","Unknown"
"EricPrydz","disco house"
"EricPrydz","edm"
"EricPrydz","electro house"
"EricPrydz","house"
"EricPrydz","pop dance"
"EricPrydz","progressive house"
"EricPrydz","vocal house"
"Coone","belgian edm"
"Coone","classic hardstyle"
"Coone","euphoric hardstyle"
"Coone","jumpstyle"
"Coone","rawstyle"
"OMNIA","edm"
"OMNIA","pop dance"
"OMNIA","progressive house"
"OMNIA","progressive trance"
"OMNIA","trance"
"OMNIA","uplifting trance"
"Soil","alternative metal"
"Soil","industrial metal"
"Soil","nu metal"
"Soil","rap rock"
"GordonLightfoot","album rock"
"GordonLightfoot","canadian country"
"GordonLightfoot","canadian singer-songwriter"
"GordonLightfoot","classic rock"
"GordonLightfoot","country rock"
"GordonLightfoot","folk"
"GordonLightfoot","folk rock"
"GordonLightfoot","mellow gold"
"GordonLightfoot","rock"
"GordonLightfoot","roots rock"
"GordonLightfoot","singer-songwriter"
"GordonLightfoot","soft rock"
"HuckleberryFlint","neo-traditional bluegrass"
"NEILFRANCES","indie soul"
"NEILFRANCES","vapor soul"
"LÉON","Unknown"
"Maxenss","rap calme"
"MattMaeson","modern rock"
"Gost","dark clubbing"
"Gost","synthwave"
"Veracocha","dutch trance"
"Veracocha","trance"
"Veracocha","uplifting trance"
"SnakTheRipper","bc underground hip hop"
"SnakTheRipper","canadian hip hop"
"Squad-E","bouncy house"
"Squad-E","happy hardcore"
"Nickelodeon","Unknown"
"Jacksell","melbourne bounce international"
"BillyVaughn","adult standards"
"BillyVaughn","ballroom"
"BillyVaughn","easy listening"
"BillyVaughn","lounge"
"BillyVaughn","space age pop"
"Stress","Unknown"
"M|O|O|N","Unknown"
"ChantaleThibeault","Unknown"
"Outerspace","philly rap"
"Outerspace","underground rap"
"JediMindTricks","conscious hip hop"
"JediMindTricks","hardcore hip hop"
"JediMindTricks","philly rap"
"JediMindTricks","political hip hop"
"JediMindTricks","underground rap"
"Bloodywood","comic metal"
"Bloodywood","indian metal"
"DanielTidwell","japanese vgm"
"DanielTidwell","otacore"
"DanielTidwell","scorecore"
"Igorrr","avant-garde metal"
"Igorrr","breakcore"
"Igorrr","cybergrind"
"Igorrr","french metal"
"Igorrr","opera metal"
"Above&Beyond","edm"
"Above&Beyond","pop dance"
"Above&Beyond","progressive house"
"Above&Beyond","progressive trance"
"Above&Beyond","trance"
"Above&Beyond","uplifting trance"
"PoshlajaMolli","Unknown"
"Alok","electro house"
"Alok","pop nacional"
"Alok","slap house"
"Netsky","belgian edm"
"Netsky","drum and bass"
"Netsky","liquid funk"
"JonBrion","soundtrack"
"GeorgeGershwin","american modern classical"
"GeorgeGershwin","classical"
"GeorgeGershwin","early modern classical"
"GeorgeGershwin","tin pan alley"
"TravisBarker","rap rock"
"CamilleSaint-Saëns","Unknown"
"TheD.O.C.","electro"
"TheD.O.C.","g funk"
"TheD.O.C.","gangster rap"
"TheD.O.C.","hardcore hip hop"
"TheD.O.C.","hip hop"
"TheD.O.C.","old school hip hop"
"TheD.O.C.","rap"
"ToughLove","deep groove house"
"ToughLove","house"
"ToughLove","pop dance"
"ToughLove","uk dance"
"AngelCanales","latin jazz"
"AngelCanales","salsa"
"AngelCanales","salsa international"
"AngelCanales","salsa puertorriquena"
"AngelCanales","tropical"
"Snakehips","dance pop"
"Snakehips","edm"
"Snakehips","electropop"
"Snakehips","indie poptimism"
"Snakehips","pop"
"Snakehips","pop dance"
"Snakehips","tropical house"
"DariusRucker","contemporary country"
"DariusRucker","country"
"DariusRucker","country road"
"SEATBELTS","anime score"
"ChristianCambas","greek house"
"ChristianCambas","greek techno"
"Jaytech","edm"
"Jaytech","progressive house"
"Jaytech","progressive trance"
"Jaytech","progressive trance house"
"Jaytech","trance"
"Jaytech","uplifting trance"
"F.O.O.L","complextro"
"F.O.O.L","dark clubbing"
"F.O.O.L","electro house"
"F.O.O.L","gaming edm"
"Matroda","bass house"
"Matroda","edm"
"Matroda","electro house"
"Matroda","house"
"IsraelKamakawiwo'ole","hawaiian"
"LBSB","swedish pop"
"ElHuervo","Unknown"
"FamilyJules","otacore"
"MoonBoots","deep house"
"MoonBoots","disco house"
"MoonBoots","edm"
"MoonBoots","house"
"MoonBoots","indie soul"
"MoonBoots","nu disco"
"MAX","dance pop"
"MAX","electropop"
"MAX","pop"
"MAX","pop rap"
"MAX","post-teen pop"
"MAX","viral pop"
"Vicetone","edm"
"Vicetone","electro house"
"Vicetone","gaming edm"
"Vicetone","pop dance"
"Vicetone","pop edm"
"Vicetone","progressive electro house"
"Vicetone","tropical house"
"Protostar","electro house"
"Protostar","future bass"
"Protostar","gaming edm"
"TheNeighbourhood","modern alternative rock"
"TheNeighbourhood","modern rock"
"TheNeighbourhood","pop"
"TheNeighbourhood","shimmer pop"
"EricBibb","acoustic blues"
"EricBibb","blues"
"EricBibb","country blues"
"EricBibb","electric blues"
"EricBibb","modern blues"
"EricBibb","piedmont blues"
"CESCru","deep underground hip hop"
"CESCru","kansas city hip hop"
"Cream","album rock"
"Cream","art rock"
"Cream","blues rock"
"Cream","classic rock"
"Cream","folk rock"
"Cream","hard rock"
"Cream","psychedelic rock"
"Cream","rock"
"Cream","roots rock"
"Cream","supergroup"
"MeatLoaf","album rock"
"MeatLoaf","classic rock"
"MeatLoaf","mellow gold"
"MeatLoaf","rock"
"MeatLoaf","soft rock"
"HannahWants","bass house"
"HannahWants","deep groove house"
"HannahWants","house"
