"Artist","Genres"
"AuthorityZero","modern ska punk"
"AuthorityZero","punk"
"AuthorityZero","ska punk"
"AuthorityZero","skate punk"
"DemonHunter","alternative metal"
"DemonHunter","christian alternative rock"
"DemonHunter","christian metal"
"DemonHunter","christian metalcore"
"DemonHunter","christian rock"
"DemonHunter","melodic metalcore"
"DemonHunter","nu metal"
"Adele","british soul"
"Adele","pop"
"Adele","pop soul"
"Adele","uk pop"
"Kayzo","brostep"
"Kayzo","dubstep"
"Kayzo","edm"
"Kayzo","electro house"
"Kayzo","electronic trap"
"BleedingThrough","deathcore"
"BleedingThrough","melodic metalcore"
"BleedingThrough","metalcore"
"BleedingThrough","nu metal"
"FamilyForce5","christian alternative rock"
"FamilyForce5","christian hip hop"
"FamilyForce5","christian music"
"FamilyForce5","christian rock"
"FamilyForce5","crunk"
"USS(UbiquitousSynergySeeker)","canadian indie"
"USS(UbiquitousSynergySeeker)","modern alternative rock"
"RxBandits","dreamo"
"RxBandits","modern ska punk"
"RxBandits","ska"
"RxBandits","ska punk"
"TheVeronicas","australian pop"
"TheVeronicas","candy pop"
"TheVeronicas","dance pop"
"TheVeronicas","electropop"
"TheVeronicas","girl group"
"TheVeronicas","pop"
"TheVeronicas","post-teen pop"
"ChaosChaos","la indie"
"Northlane","australian metalcore"
"Northlane","deep melodic metalcore"
"Northlane","djent"
"Northlane","melodic metalcore"
"Northlane","metalcore"
"Northlane","nu-metalcore"
"Northlane","progressive metalcore"
"Jane'sAddiction","alternative metal"
"Jane'sAddiction","alternative rock"
"Jane'sAddiction","blues rock"
"Jane'sAddiction","funk metal"
"Jane'sAddiction","funk rock"
"Jane'sAddiction","grunge"
"Jane'sAddiction","hard rock"
"Jane'sAddiction","nu metal"
"Jane'sAddiction","permanent wave"
"Jane'sAddiction","rap rock"
"Jane'sAddiction","rock"
"BlueÖysterCult","Unknown"
"CemeterySun","modern alternative rock"
"TearsForFears","new romantic"
"TearsForFears","new wave"
"TearsForFears","new wave pop"
"TearsForFears","permanent wave"
"TearsForFears","rock"
"TearsForFears","soft rock"
"TearsForFears","sophisti-pop"
"TearsForFears","synthpop"
"MCChris","comic"
"MCChris","nerdcore"
"FleetwoodMac","album rock"
"FleetwoodMac","classic rock"
"FleetwoodMac","mellow gold"
"FleetwoodMac","rock"
"FleetwoodMac","soft rock"
"FleetwoodMac","yacht rock"
"SetYourGoals","alternative emo"
"SetYourGoals","anthem emo"
"SetYourGoals","easycore"
"SetYourGoals","emo"
"SetYourGoals","melodic hardcore"
"SetYourGoals","pop punk"
"DinosaurJr.","alternative pop"
"DinosaurJr.","alternative rock"
"DinosaurJr.","grunge"
"DinosaurJr.","indie rock"
"DinosaurJr.","lo-fi"
"DinosaurJr.","modern rock"
"DinosaurJr.","noise pop"
"DinosaurJr.","noise rock"
"DinosaurJr.","permanent wave"
"DinosaurJr.","post-hardcore"
"DinosaurJr.","post-punk"
"DinosaurJr.","power pop"
"DinosaurJr.","punk"
"DinosaurJr.","rock"
"TOTO","album rock"
"TOTO","classic rock"
"TOTO","mellow gold"
"TOTO","rock"
"TOTO","soft rock"
"TOTO","yacht rock"
"Redbone","native american"
"Redbone","native american contemporary"
"KillswitchEngage","alternative metal"
"KillswitchEngage","boston metal"
"KillswitchEngage","melodic metalcore"
"KillswitchEngage","metalcore"
"KillswitchEngage","nu metal"
"Alesana","metalcore"
"Alesana","north carolina emo"
"Alesana","screamo"
"AtticusRoss","british soundtrack"
"AtticusRoss","soundtrack"
"ArtistVsPoet","alternative pop rock"
"ArtistVsPoet","neon pop punk"
"ArtistVsPoet","pop emo"
"ArtistVsPoet","pop punk"
"ArtistVsPoet","texas pop punk"
"DeltaHeavy","brostep"
"DeltaHeavy","drum and bass"
"DeltaHeavy","edm"
"DeltaHeavy","electro house"
"DeltaHeavy","jump up"
"DeltaHeavy","liquid funk"
"MichaelHunter","Unknown"
"Bloodywood","comic metal"
"Bloodywood","indian metal"
"NeilSedaka","adult standards"
"NeilSedaka","brill building pop"
"NeilSedaka","bubblegum pop"
"NeilSedaka","folk rock"
"NeilSedaka","lounge"
"NeilSedaka","mellow gold"
"NeilSedaka","rockabilly"
"NeilSedaka","soft rock"
"AirSupply","adult standards"
"AirSupply","mellow gold"
"AirSupply","soft rock"
"StevieRayVaughan","album rock"
"StevieRayVaughan","blues"
"StevieRayVaughan","blues rock"
"StevieRayVaughan","classic rock"
"StevieRayVaughan","electric blues"
"StevieRayVaughan","instrumental rock"
"StevieRayVaughan","modern blues"
"StevieRayVaughan","rock"
"StevieRayVaughan","texas blues"
"TheBeatles","beatlesque"
"TheBeatles","british invasion"
"TheBeatles","classic rock"
"TheBeatles","merseybeat"
"TheBeatles","psychedelic rock"
"TheBeatles","rock"
"RachelHouse","show tunes"
"RachelHouse","waiata mo tamariki"
"Godsmack","alternative metal"
"Godsmack","nu metal"
"Godsmack","post-grunge"
"Godsmack","rap metal"
"DaphneLovesDerby","dreamo"
"DaphneLovesDerby","washington indie"
"EighteenVisions","melodic metalcore"
"EighteenVisions","metalcore"
"StoryOfTheYear","Unknown"
"TheGhostInside","deathcore"
"TheGhostInside","melodic hardcore"
"TheGhostInside","melodic metalcore"
"TheGhostInside","metalcore"
"TheGhostInside","screamo"
"MustardPlug","grand rapids indie"
"MustardPlug","modern ska punk"
"MustardPlug","punk"
"MustardPlug","ska"
"MustardPlug","ska punk"
"MustardPlug","skate punk"
"ChadVanGaalen","calgary indie"
"ChadVanGaalen","canadian indie"
"ChadVanGaalen","freak folk"
"ChadVanGaalen","garage psych"
"ChadVanGaalen","indie rock"
"ChadVanGaalen","stomp and holler"
"TylerBates","epicore"
"TylerBates","soundtrack"
"TylerBates","video game music"
"FountainsOfWayne","alternative rock"
"FountainsOfWayne","pop rock"
"FountainsOfWayne","power pop"
"zebrahead","funk metal"
"zebrahead","pop punk"
"zebrahead","punk"
"zebrahead","rap rock"
"zebrahead","skate punk"
"TheWallflowers","alternative rock"
"TheWallflowers","mellow gold"
"TheWallflowers","neo mellow"
"TheWallflowers","pop rock"
"TheWallflowers","rock"
"TheHU","post-hardcore"
"TheHU","screamo"
"Beck","dance pop"
"Beck","latin"
"Beck","latin pop"
"Beck","latin viral pop"
"Beck","pop"
"Beck","rap latina"
"Beck","reggaeton"
"Beck","trap latino"
"Peaches","alternative dance"
"Peaches","dance-punk"
"Peaches","electroclash"
"Peaches","electronica"
"Peaches","escape room"
"Peaches","new rave"
"Salt-N-Pepa","dance pop"
"Salt-N-Pepa","girl group"
"Salt-N-Pepa","golden age hip hop"
"Salt-N-Pepa","hip hop"
"Salt-N-Pepa","hip pop"
"Salt-N-Pepa","old school hip hop"
"Salt-N-Pepa","pop rap"
"Salt-N-Pepa","queens hip hop"
"Salt-N-Pepa","rap"
"FrankSinatra","adult standards"
"FrankSinatra","easy listening"
"FrankSinatra","lounge"
"TheGriswolds","indie poptimism"
"TheGriswolds","modern alternative rock"
"TheGriswolds","modern rock"
"TheGriswolds","shimmer pop"
"Derek&TheDominos","album rock"
"Derek&TheDominos","art rock"
"Derek&TheDominos","blues"
"Derek&TheDominos","blues rock"
"Derek&TheDominos","british blues"
"Derek&TheDominos","classic rock"
"Derek&TheDominos","country rock"
"Derek&TheDominos","electric blues"
"Derek&TheDominos","folk rock"
"Derek&TheDominos","hard rock"
"Derek&TheDominos","mellow gold"
"Derek&TheDominos","psychedelic rock"
"Derek&TheDominos","rock"
"Derek&TheDominos","roots rock"
"Derek&TheDominos","soft rock"
"TonightAlive","candy pop"
"TonightAlive","neon pop punk"
"TonightAlive","pixie"
"TonightAlive","pop emo"
"TonightAlive","pop punk"
"KingPrawn","dub punk"
"KingPrawn","modern ska punk"
"KingPrawn","ska"
"KingPrawn","ska punk"
"Lin-ManuelMiranda","hollywood"
"Lin-ManuelMiranda","show tunes"
"Anberlin","christian alternative rock"
"Anberlin","christian rock"
"Anberlin","dreamo"
"Anberlin","emo"
"Anberlin","pop punk"
"Anberlin","pop rock"
"Anberlin","post-hardcore"
"Anberlin","screamo"
"Millington","modern ska punk"
"DaftPunk","electro"
"DaftPunk","filter house"
"StabbingWestward","alternative metal"
"StabbingWestward","industrial metal"
"StabbingWestward","industrial rock"
"StabbingWestward","nu metal"
"LMFAO","dance pop"
"LMFAO","edm"
"LMFAO","pop rap"
"CarrieUnderwood","contemporary country"
"CarrieUnderwood","country"
"CarrieUnderwood","country dawn"
"CarrieUnderwood","country road"
"CarrieUnderwood","oklahoma country"
"CarrieUnderwood","post-teen pop"
"a-ha","europop"
"a-ha","new romantic"
"a-ha","new wave"
"a-ha","new wave pop"
"a-ha","permanent wave"
"a-ha","soft rock"
"a-ha","synthpop"
"SoTheySay","Unknown"
"TheKillingMoon","Unknown"
"NadaSurf","indie rock"
"NadaSurf","power pop"
"ImogenHeap","etherpop"
"ImogenHeap","lilith"
"ImogenHeap","metropopolis"
"PrettyBalanced","cello"
"PrettyBalanced","columbus ohio indie"
"PrettyBalanced","dark cabaret"
"PrettyBalanced","steampunk"
"PVRIS","electropop"
"PVRIS","modern alternative rock"
"PVRIS","modern rock"
"PVRIS","pixie"
"PVRIS","pop"
"PVRIS","pop emo"
"PVRIS","pop punk"
"PVRIS","rock"
"EminenceSymphonyOrchestra","japanese instrumental"
"EminenceSymphonyOrchestra","scorecore"
"Oberhofer","brooklyn indie"
"DeadKennedys","early us punk"
"DeadKennedys","hardcore punk"
"DeadKennedys","punk"
"DeadKennedys","skate punk"
"NobuoUematsu","anime score"
"NobuoUematsu","chiptune"
"NobuoUematsu","final fantasy"
"NobuoUematsu","japanese classical"
"NobuoUematsu","japanese vgm"
"NobuoUematsu","video game music"
"InfectedMushroom","psychedelic trance"
"PatBenatar","album rock"
"PatBenatar","classic rock"
"PatBenatar","heartland rock"
"PatBenatar","mellow gold"
"PatBenatar","new wave pop"
"PatBenatar","pop rock"
"PatBenatar","rock"
"PatBenatar","soft rock"
"BadOmens","metalcore"
"BadOmens","post-screamo"
"Crossfaith","j-metal"
"Crossfaith","j-rock"
"Crossfaith","japanese metalcore"
"Crossfaith","japanese punk rock"
"Crossfaith","metalcore"
"Crossfaith","trancecore"
"+44","pop punk"
"+44","punk"
"+44","skate punk"
"Russkaja","gypsy punk"
"Russkaja","russian punk"
"Russkaja","russian ska"
"ScatmanCrothers","movie tunes"
"TalkingHeads","art punk"
"TalkingHeads","art rock"
"TalkingHeads","dance rock"
"TalkingHeads","funk rock"
"TalkingHeads","new wave"
"TalkingHeads","permanent wave"
"TalkingHeads","post-punk"
"TalkingHeads","rock"
"TalkingHeads","zolo"
"JohnMayer","neo mellow"
"JohnMayer","pop"
"JohnMayer","pop rock"
"JohnMayer","singer-songwriter"
"TheDowntownFiction","alternative pop rock"
"TheDowntownFiction","neon pop punk"
"TheDowntownFiction","pixie"
"TheDowntownFiction","pop emo"
"TheDowntownFiction","pop punk"
"Midtown","emo"
"Midtown","pop punk"
"Maroon5","pop"
"Maroon5","pop rock"
"TheWeatherGirls","disco"
"TheWeatherGirls","hi-nrg"
"AllTimeLow","modern rock"
"AllTimeLow","pop punk"
"AllTimeLow","post-teen pop"
"HoboJohnson","emo rap"
"HoboJohnson","sacramento hip hop"
"HoboJohnson","social media pop"
"Buck-O-Nine","modern ska punk"
"Buck-O-Nine","ska"
"Buck-O-Nine","ska punk"
"TheRedPaintings","Unknown"
"Badflower","modern alternative rock"
"Badflower","modern rock"
"Badflower","post-grunge"
"Badflower","rock"
"OperationIvy","hardcore punk"
"OperationIvy","punk"
"OperationIvy","ska"
"OperationIvy","ska punk"
"OperationIvy","skate punk"
"AlkalineTrio","chicago punk"
"AlkalineTrio","emo"
"AlkalineTrio","melodic hardcore"
"AlkalineTrio","pop punk"
"AlkalineTrio","punk"
"AlkalineTrio","screamo"
"AlkalineTrio","skate punk"
"TheAnix","cyberpunk"
"TheAnix","dark clubbing"
"TheAnix","future rock"
"TheAnix","industrial metal"
"KISS","album rock"
"KISS","classic rock"
"KISS","glam rock"
"KISS","hard rock"
"KISS","metal"
"KISS","rock"
"JayaTheCat","modern ska punk"
"JayaTheCat","ska"
"JayaTheCat","ska punk"
"WhileSheSleeps","melodic metalcore"
"WhileSheSleeps","metalcore"
"WhileSheSleeps","uk metalcore"
"PYLOT","nightrun"
"PYLOT","synthwave"
"JeremySoule","scorecore"
"JeremySoule","soundtrack"
"JeremySoule","video game music"
"LukHash","darksynth"
"LukHash","synthwave"
"Kansas","album rock"
"Kansas","art rock"
"Kansas","bow pop"
"Kansas","classic rock"
"Kansas","hard rock"
"Kansas","heartland rock"
"Kansas","mellow gold"
"Kansas","progressive rock"
"Kansas","rock"
"Kansas","soft rock"
"Kansas","symphonic rock"
"TeganandSara","canadian indie"
"TeganandSara","indie pop"
"TeganandSara","indie poptimism"
"TeganandSara","lilith"
"TeganandSara","metropopolis"
"TeganandSara","permanent wave"
"TeganandSara","pop rock"
"BritneySpears","dance pop"
"BritneySpears","pop"
"BritneySpears","post-teen pop"
"RascalFlatts","contemporary country"
"RascalFlatts","country"
"RascalFlatts","country road"
"RascalFlatts","pop rock"
"TheCreepshow","canadian punk"
"TheCreepshow","canadian rockabilly"
"TheCreepshow","horror punk"
"TheCreepshow","psychobilly"
"ButcherBabies","groove metal"
"ButcherBabies","slayer"
"ButtholeSurfers","alternative rock"
"ButtholeSurfers","experimental rock"
"ButtholeSurfers","grunge"
"ButtholeSurfers","noise rock"
"ButtholeSurfers","post-hardcore"
"ButtholeSurfers","psychedelic punk"
"ButtholeSurfers","punk"
"DieAntwoord","african rock"
"DieAntwoord","south african alternative"
"DieAntwoord","south african hip hop"
"AlessiaCara","canadian contemporary r&b"
"AlessiaCara","canadian pop"
"AlessiaCara","dance pop"
"AlessiaCara","electropop"
"AlessiaCara","pop"
"AlessiaCara","post-teen pop"
"SouthCentralSkankers","latin ska"
"GregEdmonson","scorecore"
"GregEdmonson","soundtrack"
"GregEdmonson","video game music"
"OneRepublic","dance pop"
"OneRepublic","piano rock"
"OneRepublic","pop"
"OneRepublic","pop rock"
"OneRepublic","post-teen pop"
"VampireWeekend","baroque pop"
"VampireWeekend","indie rock"
"VampireWeekend","modern rock"
"Warrant","album rock"
"Warrant","glam metal"
"Warrant","hard rock"
"Warrant","rock"
"Hollerado","canadian indie"
"Hollerado","ontario indie"
"Hollerado","ottawa indie"
"clipping.","alternative hip hop"
"clipping.","escape room"
"clipping.","experimental hip hop"
"clipping.","industrial hip hop"
"TheAquabats!","comic"
"TheAquabats!","modern ska punk"
"TheAquabats!","punk"
"TheAquabats!","ska"
"TheAquabats!","ska punk"
"MXMS","indie poptimism"
"MXMS","la pop"
"TheAlmost","christian alternative rock"
"TheAlmost","christian rock"
"TheAlmost","dreamo"
"TheAlmost","pop punk"
"TheAlmost","post-hardcore"
"TheAlmost","screamo"
"AgainstAllAuthority","modern ska punk"
"AgainstAllAuthority","punk"
"AgainstAllAuthority","ska"
"AgainstAllAuthority","ska punk"
"AgainstAllAuthority","skate punk"
"KnucklePuck","alternative emo"
"KnucklePuck","anthem emo"
"KnucklePuck","chicago pop punk"
"KnucklePuck","pop punk"
"SithuAye","djent"
"SithuAye","instrumental djent"
"SithuAye","progressive jazz fusion"
"SithuAye","scottish metal"
"RobZombie","alternative metal"
"RobZombie","hard rock"
"RobZombie","industrial metal"
"RobZombie","industrial rock"
"RobZombie","nu metal"
"RobZombie","rap rock"
"ThinLizzy","album rock"
"ThinLizzy","art rock"
"ThinLizzy","blues rock"
"ThinLizzy","classic rock"
"ThinLizzy","hard rock"
"ThinLizzy","irish rock"
"ThinLizzy","metal"
"ThinLizzy","rock"
"TheAudition","chicago punk"
"TheAudition","neon pop punk"
"TheAudition","pop emo"
"TheAudition","pop punk"
"TheAudition","screamo"
"ThePlanetSmashers","canadian punk"
"ThePlanetSmashers","modern ska punk"
"ThePlanetSmashers","ska"
"ThePlanetSmashers","ska punk"
"ThePlanetSmashers","ska revival"
"PatrickCarney","Unknown"
"DarylHall&JohnOates","album rock"
"DarylHall&JohnOates","classic rock"
"DarylHall&JohnOates","folk rock"
"DarylHall&JohnOates","mellow gold"
"DarylHall&JohnOates","rock"
"DarylHall&JohnOates","soft rock"
"DarylHall&JohnOates","yacht rock"
"BandofHorses","indie folk"
"BandofHorses","indie pop"
"BandofHorses","indie rock"
"BandofHorses","modern rock"
"BandofHorses","stomp and holler"
"Lit","dance pop"
"Lit","girl group"
"Lit","pop"
"Lit","post-teen pop"
"Lit","talent show"
"Lit","uk pop"
"CHVRCHES","dance pop"
"CHVRCHES","electropop"
"CHVRCHES","indie pop"
"CHVRCHES","indie poptimism"
"CHVRCHES","metropopolis"
"CHVRCHES","neo-synthpop"
"CHVRCHES","shimmer pop"
"ZZTop","album rock"
"ZZTop","blues rock"
"ZZTop","classic rock"
"ZZTop","country rock"
"ZZTop","hard rock"
"ZZTop","rock"
"SteveAoki","dance pop"
"SteveAoki","edm"
"SteveAoki","electro house"
"SteveAoki","pop dance"
"SteveAoki","tropical house"
"Diplo","bmore"
"Diplo","dance pop"
"Diplo","edm"
"Diplo","house"
"Diplo","moombahton"
"Diplo","ninja"
"Diplo","pop"
"Diplo","pop dance"
"Diplo","tropical house"
"AllThoseSleeping","Unknown"
"Marshmello","brostep"
"Marshmello","edm"
"Marshmello","pop"
"Marshmello","pop dance"
"Marshmello","progressive electro house"
"10Years","alternative metal"
"10Years","christian rock"
"10Years","nu metal"
"10Years","post-grunge"
"10Years","rap rock"
"NateWantsToBattle","antiviral pop"
"NateWantsToBattle","otacore"
"TheGooGooDolls","alternative rock"
"TheGooGooDolls","neo mellow"
"TheGooGooDolls","permanent wave"
"TheGooGooDolls","pop rock"
"TheGooGooDolls","post-grunge"
"LessThanJake","modern ska punk"
"LessThanJake","pop punk"
"LessThanJake","punk"
"LessThanJake","ska"
"LessThanJake","ska punk"
"LessThanJake","skate punk"
"PlainWhiteT's","neo mellow"
"PlainWhiteT's","pop"
"PlainWhiteT's","pop punk"
"PlainWhiteT's","pop rock"
"PlainWhiteT's","post-teen pop"
"Pendulum","australian dance"
"Pendulum","drum and bass"
"GarrySchyman","video game music"
"NormaTanega","psychedelic folk rock"
"Capsize","melodic hardcore"
"SteveMillerBand","album rock"
"SteveMillerBand","blues rock"
"SteveMillerBand","classic rock"
"SteveMillerBand","country rock"
"SteveMillerBand","folk rock"
"SteveMillerBand","hard rock"
"SteveMillerBand","heartland rock"
"SteveMillerBand","mellow gold"
"SteveMillerBand","psychedelic rock"
"SteveMillerBand","rock"
"SteveMillerBand","roots rock"
"SteveMillerBand","soft rock"
"MotoiSakuraba","japanese vgm"
"MotoiSakuraba","video game music"
"Secrets","melodic metalcore"
"Secrets","metalcore"
"Secrets","pop punk"
"Secrets","post-post-hardcore"
"Secrets","post-screamo"
"Secrets","screamo"
"Capdown","modern ska punk"
"Capdown","ska"
"Capdown","ska punk"
"TheSuicideMachines","melodic hardcore"
"TheSuicideMachines","modern ska punk"
"TheSuicideMachines","punk"
"TheSuicideMachines","ska"
"TheSuicideMachines","ska punk"
"TheSuicideMachines","skate punk"
"SayAnything","dreamo"
"SayAnything","emo"
"SayAnything","neon pop punk"
"SayAnything","pop punk"
"SayAnything","screamo"
"DragonForce","british power metal"
"DragonForce","metal"
"DragonForce","neo classical metal"
"DragonForce","power metal"
"DragonForce","speed metal"
"BlackBoxRecorder","britpop"
"RaeSremmurd","hip hop"
"RaeSremmurd","melodic rap"
"RaeSremmurd","mississippi hip hop"
"RaeSremmurd","pop rap"
"RaeSremmurd","rap"
"RaeSremmurd","southern hip hop"
"RaeSremmurd","trap"
"AllstarWeekend","neon pop punk"
"AllstarWeekend","post-teen pop"
"TheGuessWho","album rock"
"TheGuessWho","blues rock"
"TheGuessWho","bubblegum pop"
"TheGuessWho","classic canadian rock"
"TheGuessWho","classic rock"
"TheGuessWho","country rock"
"TheGuessWho","folk rock"
"TheGuessWho","hard rock"
"TheGuessWho","heartland rock"
"TheGuessWho","mellow gold"
"TheGuessWho","rock"
"TheGuessWho","roots rock"
"TheGuessWho","soft rock"
"LarryandHisFlask","Unknown"
"DesRocs","modern alternative rock"
"DesRocs","modern rock"
"DesRocs","rebel blues"
"DesRocs","rock"
"BlackLabelSociety","alternative metal"
"BlackLabelSociety","groove metal"
"BlackLabelSociety","hard rock"
"BlackLabelSociety","metal"
"BlackLabelSociety","nu metal"
"BlackLabelSociety","rock"
"LukeBryan","contemporary country"
"LukeBryan","country"
"LukeBryan","country road"
"Sugarcult","emo"
"Sugarcult","neon pop punk"
"Sugarcult","pop punk"
"Sugarcult","screamo"
"Mr.BTheGentlemanRhymer","Unknown"
"AlexeyPajitnov","Unknown"
"CodenameColin","modern ska punk"
"PsychedelicPornCrumpets","australian garage punk"
"PsychedelicPornCrumpets","australian psych"
"PsychedelicPornCrumpets","modern alternative rock"
"PsychedelicPornCrumpets","neo-psychedelic"
"Slaves","Unknown"
"Superorganism","art pop"
"Lorde","art pop"
"Lorde","dance pop"
"Lorde","electropop"
"Lorde","metropopolis"
"Lorde","nz pop"
"Lorde","pop"
"Lorde","post-teen pop"
"GymClassHeroes","dance pop"
"GymClassHeroes","pop rap"
"GoRadio","neon pop punk"
"GoRadio","pop emo"
"GoRadio","pop punk"
"FourYearStrong","alternative emo"
"FourYearStrong","anthem emo"
"FourYearStrong","easycore"
"FourYearStrong","emo"
"FourYearStrong","melodic hardcore"
"FourYearStrong","new england emo"
"FourYearStrong","pop punk"
"FourYearStrong","screamo"
"FourYearStrong","worcester ma indie"
"BebeRexha","dance pop"
"BebeRexha","electropop"
"BebeRexha","pop"
"BebeRexha","post-teen pop"
"BradMehldau","contemporary jazz"
"BradMehldau","contemporary post-bop"
"BradMehldau","cool jazz"
"BradMehldau","indie jazz"
"BradMehldau","jazz"
"BradMehldau","jazz fusion"
"BradMehldau","jazz piano"
"BradMehldau","modern jazz piano"
"VanMorrison","classic rock"
"VanMorrison","folk"
"VanMorrison","folk rock"
"VanMorrison","mellow gold"
"VanMorrison","rock"
"VanMorrison","roots rock"
"VanMorrison","singer-songwriter"
"VanMorrison","soft rock"
"InonZur","epicore"
"InonZur","scorecore"
"InonZur","soundtrack"
"InonZur","video game music"
"Hinder","alternative metal"
"Hinder","nu metal"
"Hinder","pop rock"
"Hinder","post-grunge"
"OneLessReason","alternative metal"
"OneLessReason","gymcore"
"OneLessReason","hard alternative"
"OneLessReason","post-grunge"
"Radiohead","alternative rock"
"Radiohead","art rock"
"Radiohead","melancholia"
"Radiohead","oxford indie"
"Radiohead","permanent wave"
"Radiohead","rock"
"TrebleCharger","canadian indie"
"TrebleCharger","canadian rock"
"ThisCentury","alternative pop rock"
"ThisCentury","neon pop punk"
"ThisCentury","pixie"
"ThisCentury","pop emo"
"CraigOwens","Unknown"
"DonHenley","album rock"
"DonHenley","art rock"
"DonHenley","classic rock"
"DonHenley","country rock"
"DonHenley","folk"
"DonHenley","folk rock"
"DonHenley","heartland rock"
"DonHenley","mellow gold"
"DonHenley","new wave pop"
"DonHenley","pop rock"
"DonHenley","rock"
"DonHenley","roots rock"
"DonHenley","singer-songwriter"
"DonHenley","soft rock"
"DonHenley","yacht rock"
"Hoobastank","alternative metal"
"Hoobastank","funk metal"
"Hoobastank","nu metal"
"Hoobastank","pop rock"
"Hoobastank","post-grunge"
"Hoobastank","rap rock"
"TheoryofaDeadman(feat.AliceCooper)","Unknown"
"RobieLester","Unknown"
"MissMayI","deathcore"
"MissMayI","melodic deathcore"
"MissMayI","melodic metalcore"
"MissMayI","metalcore"
"MissMayI","post-screamo"
"MissMayI","screamo"
"BetweenTheBuriedAndMe","Unknown"
"BillyIdol","album rock"
"BillyIdol","classic rock"
"BillyIdol","dance rock"
"BillyIdol","hard rock"
"BillyIdol","mellow gold"
"BillyIdol","new romantic"
"BillyIdol","new wave"
"BillyIdol","new wave pop"
"BillyIdol","rock"
"BillyIdol","soft rock"
"BillyIdol","synthpop"
"TheStreets","birmingham hip hop"
"TheStreets","grime"
"TheStreets","modern rock"
"TheStreets","uk garage"
"PhoebeRyan","alt z"
"PhoebeRyan","electropop"
"PhoebeRyan","indie electropop"
"PhoebeRyan","indie poptimism"
"PhoebeRyan","pop"
"PhoebeRyan","post-teen pop"
"AlanWalker","electro house"
"AlanWalker","pop dance"
"TomMorello","modern alternative rock"
"TheVolumes","doo-wop"
"TheWordAlive","melodic metalcore"
"TheWordAlive","metalcore"
"TheWordAlive","post-screamo"
"TheWordAlive","screamo"
"TheWordAlive","trancecore"
"DebbieHarry","new wave pop"
"TheReadySet","alternative pop rock"
"TheReadySet","neon pop punk"
"TheReadySet","pixie"
"TheReadySet","pop emo"
"TheReadySet","pop punk"
"TheReadySet","post-teen pop"
"JasonHayes","scorecore"
"JasonHayes","video game music"
"BumpinUglies","east coast reggae"
"BumpinUglies","reggae rock"
"ScaryKidsScaringKids","Unknown"
"Simon&Garfunkel","classic rock"
"Simon&Garfunkel","folk"
"Simon&Garfunkel","folk rock"
"Simon&Garfunkel","melancholia"
"Simon&Garfunkel","mellow gold"
"Simon&Garfunkel","rock"
"ColdWarKids","indie pop"
"ColdWarKids","indie rock"
"ColdWarKids","modern alternative rock"
"ColdWarKids","modern blues rock"
"ColdWarKids","modern rock"
"ColdWarKids","piano rock"
"ColdWarKids","pop rock"
"ColdWarKids","rock"
"ColdWarKids","stomp and holler"
"CollectiveSoul","alternative metal"
"CollectiveSoul","alternative rock"
"CollectiveSoul","pop rock"
"CollectiveSoul","post-grunge"
"CollectiveSoul","rock"
"StrungOut","melodic hardcore"
"StrungOut","punk"
"StrungOut","ska punk"
"StrungOut","skate punk"
"Interpol","alternative dance"
"Interpol","alternative rock"
"Interpol","dance-punk"
"Interpol","indie rock"
"Interpol","modern rock"
"Interpol","new rave"
"Interpol","rock"
"MUZZ","brostep"
"MUZZ","chillstep"
"MUZZ","complextro"
"MUZZ","edm"
"MUZZ","electro house"
"MUZZ","gaming edm"
"AliciaMorton","Unknown"
"Scandroid","cyberpunk"
"Scandroid","darksynth"
"Scandroid","synthwave"
"TheStartingLine","dreamo"
"TheStartingLine","emo"
"TheStartingLine","neon pop punk"
"TheStartingLine","philly indie"
"TheStartingLine","pop emo"
"TheStartingLine","pop punk"
"TheStartingLine","screamo"
"SoftCell","new romantic"
"SoftCell","new wave"
"SoftCell","new wave pop"
"SoftCell","synthpop"
"Chase&Status","electropop"
"Chase&Status","modern rock"
"Chase&Status","pop"
"D12","detroit hip hop"
"D12","gangster rap"
"D12","hip hop"
"D12","pop rap"
"D12","rap"
"D12","rap rock"
"D12","southern hip hop"
"Divinyls","australian alternative rock"
"Divinyls","australian rock"
"Divinyls","new wave pop"
"Meg&Dia","houston rap"
"Meg&Dia","pop"
"Meg&Dia","pop rap"
"Meg&Dia","trap queen"
"Brojob","progressive deathcore"
"Fergie","dance pop"
"Fergie","pop"
"Fergie","post-teen pop"
"Fergie","urban contemporary"
"BornOfOsiris","deathcore"
"BornOfOsiris","djent"
"BornOfOsiris","melodic deathcore"
"BornOfOsiris","melodic metalcore"
"BornOfOsiris","metalcore"
"BornOfOsiris","progressive metalcore"
"TheDevilMakesThree","Unknown"
"ShadowofIntent","deathcore"
"ShadowofIntent","melodic deathcore"
"ShadowofIntent","progressive deathcore"
"ShadowofIntent","slamming deathcore"
"BillieEilish","electropop"
"BillieEilish","pop"
"Rhaeide","Unknown"
"NinaSimone","jazz blues"
"NinaSimone","soul"
"NinaSimone","soul jazz"
"NinaSimone","torch song"
"NinaSimone","vocal jazz"
"EmperorNorton'sStationaryMarchingBand","Unknown"
"BoyzIIMen","boy band"
"BoyzIIMen","new jack swing"
"BoyzIIMen","quiet storm"
"BoyzIIMen","r&b"
"BoyzIIMen","urban contemporary"
"JordanFisher","post-teen pop"
"ThereForTomorrow","neon pop punk"
